date,region,product,channel,units_sold,unit_price,discount_pct,customer_age,customer_gender,returned,revenue,cost,profit
2022-03-19,Central,Tablet,Wholesale,32,1087.46,0.14,18,Other,0,29926.9,19880.62,10046.28
2022-10-15,Central,Monitor,Retail,48,1137.57,0.13,40,Female,0,47504.92,23993.54,23511.38
2022-04-30,West,Webcam,Direct,45,347.08,0.05,46,Female,0,14837.67,6840.54,7997.13
2023-05-06,South,Monitor,Direct,54,761.48,0.29,58,Other,0,29195.14,20129.84,9065.3
2023-03-28,Central,Monitor,Wholesale,85,538.3,0.06,58,Other,0,43010.17,17604.43,25405.74
2023-05-15,South,Monitor,Online,46,1162.42,0.06,49,Female,0,50263.04,25637.66,24625.38
2022-06-14,Central,Headphones,Direct,96,941.28,0.2,19,Male,0,72290.3,29749.29,42541.01
2022-07-01,North,Phone,Online,31,724.45,0.07,65,Other,1,20885.89,11512.93,9372.96
2023-04-14,East,Phone,Retail,37,1173.46,0.28,53,Female,0,31260.97,16266.73,14994.24
2022-01-07,North,Monitor,Wholesale,16,368.03,0.0,62,Female,0,5888.48,3628.49,2259.99
2022-11-26,Central,Monitor,Online,46,1135.36,0.0,34,Female,0,52226.56,35838.41,16388.15
2023-11-04,East,Laptop,Online,46,1300.75,0.15,60,Male,0,50859.32,28273.03,22586.29
2022-05-31,East,Phone,Direct,78,1320.36,0.15,19,Female,0,87539.87,42511.1,45028.77
2022-03-26,Central,Laptop,Online,88,1179.84,0.05,21,Female,0,98634.62,65261.86,33372.76
2022-05-27,Central,Webcam,Online,89,623.86,0.15,61,Female,1,47195.01,27437.38,19757.63
2023-09-16,South,Laptop,Retail,61,1473.08,0.12,51,Other,0,79074.93,44760.0,34314.93
2023-01-16,Central,Keyboard,Wholesale,46,581.8,0.27,18,Other,1,19536.84,8919.98,10616.86
2023-07-02,West,Headphones,Direct,51,965.17,0.0,40,Other,0,49223.67,20288.89,28934.78
2022-10-12,Central,Webcam,Direct,62,258.39,0.29,23,Female,0,11374.33,6124.18,5250.15
2023-12-01,West,Tablet,Online,35,1471.06,0.19,33,Female,0,41704.55,23288.41,18416.14
2022-03-23,Central,Phone,Retail,81,1061.9,0.05,19,Male,0,81713.2,35800.85,45912.35
2023-05-29,South,Monitor,Online,42,1135.0,0.01,63,Female,0,47193.3,19718.26,27475.04
2023-12-10,West,Webcam,Online,45,117.35,0.16,69,Male,0,4435.83,2061.88,2373.95
2023-06-07,North,Monitor,Direct,68,1149.86,0.07,29,Female,0,72717.15,30463.36,42253.79
2023-01-21,West,Tablet,Online,75,1166.59,0.09,44,Male,0,79619.77,33188.82,46430.95
2023-12-08,South,Webcam,Online,47,1014.22,0.07,36,Other,0,44331.56,23639.8,20691.76
2023-04-16,West,Phone,Retail,79,452.03,0.2,45,Female,0,28568.3,18371.51,10196.79
2022-04-29,Central,Webcam,Direct,30,744.74,0.17,52,Male,0,18544.03,11111.52,7432.51
2023-01-31,Central,Monitor,Wholesale,24,183.44,0.02,68,Other,0,4314.51,2605.21,1709.3
2023-06-16,South,Monitor,Retail,66,717.95,0.16,60,Other,0,39803.15,19055.0,20748.15
2022-09-18,East,Keyboard,Retail,43,380.86,0.24,21,Female,0,12446.5,5020.06,7426.44
2022-09-13,Central,Laptop,Retail,34,536.66,0.02,66,Male,0,17881.51,9570.08,8311.43
2022-08-14,North,Webcam,Direct,23,260.65,0.27,66,Male,0,4376.31,2245.65,2130.66
2022-02-22,South,Monitor,Online,61,360.48,0.17,24,Male,0,18251.1,12486.86,5764.24
2023-05-15,West,Headphones,Wholesale,95,133.32,0.29,54,Other,0,8992.43,3791.26,5201.17
2023-05-21,West,Phone,Direct,37,1381.45,0.04,68,Male,0,49069.1,31057.1,18012.0
2022-12-30,North,Headphones,Online,13,805.01,0.3,42,Other,0,7325.59,3777.26,3548.33
2022-10-07,Central,Tablet,Retail,97,607.18,0.19,68,Male,0,47706.13,30955.84,16750.29
2023-08-16,South,Webcam,Direct,71,811.84,0.17,58,Other,0,47841.73,26239.87,21601.86
2023-12-15,North,Keyboard,Online,96,949.87,0.15,34,Female,0,77509.39,50082.73,27426.66
2022-06-07,Central,Phone,Wholesale,7,1384.38,0.01,58,Other,0,9593.75,5181.15,4412.6
2023-09-24,South,Keyboard,Wholesale,42,284.47,0.28,31,Male,0,8602.37,4478.03,4124.34
2022-02-28,West,Laptop,Online,38,457.42,0.19,54,Other,0,14079.39,9702.28,4377.11
2023-12-28,South,Monitor,Direct,52,1464.17,0.03,19,Male,0,73852.73,37713.45,36139.28
2022-05-08,East,Phone,Retail,44,569.37,0.01,41,Female,0,24801.76,15912.56,8889.2
2023-12-22,South,Tablet,Online,64,53.39,0.02,32,Other,0,3348.62,1406.79,1941.83
2022-04-25,East,Webcam,Retail,13,238.51,0.18,65,Female,0,2542.52,1064.79,1477.73
2022-07-28,South,Laptop,Wholesale,88,58.98,0.18,68,Other,0,4256.0,2261.78,1994.22
2023-06-10,East,Laptop,Online,28,1485.09,0.15,50,Other,0,35345.14,20347.17,14997.97
2023-06-05,West,Keyboard,Wholesale,96,432.73,0.09,29,Female,0,37803.29,22022.68,15780.61
2023-07-06,Central,Laptop,Retail,82,1386.84,0.16,36,Female,0,95525.54,39252.96,56272.58
2022-08-25,East,Phone,Retail,98,1493.91,0.15,69,Other,0,124442.7,75788.34,48654.36
2022-10-08,East,Keyboard,Online,98,907.77,0.01,64,Other,0,88071.85,38661.59,49410.26
2022-12-25,West,Laptop,Online,1,69.13,0.08,22,Other,0,63.6,43.67,19.93
2022-07-20,East,Webcam,Online,43,140.76,0.02,18,Female,0,5931.63,2966.2,2965.43
2022-10-05,North,Tablet,Wholesale,42,732.75,0.27,60,Male,0,22466.12,10748.54,11717.58
2022-08-23,West,Webcam,Retail,95,621.13,0.22,26,Female,0,46025.73,22432.01,23593.72
2023-05-09,North,Headphones,Retail,50,917.14,0.3,56,Other,0,32099.9,21866.65,10233.25
2022-01-04,West,Phone,Wholesale,60,669.49,0.09,51,Other,0,36554.15,19916.62,16637.53
2023-10-28,East,Tablet,Online,1,1402.43,0.26,46,Female,0,1037.8,550.45,487.35
2023-03-18,North,Tablet,Direct,51,811.41,0.18,66,Other,0,33933.17,19334.08,14599.09
2022-01-29,East,Keyboard,Online,16,1046.71,0.14,65,Other,0,14402.73,9782.75,4619.98
2022-04-19,West,Monitor,Direct,39,1346.8,0.07,65,Other,0,48848.44,24057.95,24790.49
2023-09-02,East,Keyboard,Direct,15,237.37,0.22,63,Other,0,2777.23,1261.55,1515.68
2023-12-28,North,Phone,Wholesale,33,360.01,0.27,19,Other,0,8672.64,5018.4,3654.24
2022-03-16,North,Phone,Retail,87,178.83,0.07,36,Male,1,14469.14,7921.89,6547.25
2022-05-26,East,Keyboard,Retail,53,226.66,0.05,45,Female,0,11412.33,4777.09,6635.24
2022-05-08,South,Monitor,Retail,98,778.62,0.21,52,Female,0,60280.76,33551.14,26729.62
2022-02-11,West,Webcam,Retail,17,495.35,0.29,57,Female,0,5978.87,3400.34,2578.53
2022-12-22,West,Keyboard,Wholesale,89,646.3,0.22,68,Male,0,44866.15,27289.62,17576.53
2022-02-10,East,Phone,Direct,6,1474.08,0.09,65,Male,0,8048.48,5623.17,2425.31
2022-02-03,South,Monitor,Retail,31,251.92,0.13,39,Female,0,6794.28,3577.01,3217.27
2022-01-17,North,Phone,Direct,69,820.4,0.12,21,Female,0,49814.69,27550.56,22264.13
2023-11-08,Central,Monitor,Wholesale,40,166.33,0.26,25,Female,0,4923.37,2080.13,2843.24
2022-06-02,Central,Monitor,Online,30,491.37,0.23,18,Other,0,11350.65,7371.98,3978.67
2023-01-13,East,Keyboard,Wholesale,69,800.74,0.18,53,Male,0,45305.87,19456.46,25849.41
2023-08-11,South,Keyboard,Retail,76,1421.01,0.08,24,Male,0,99357.02,67577.58,31779.44
2023-08-22,South,Keyboard,Online,7,599.02,0.28,42,Other,0,3019.06,1523.27,1495.79
2023-09-21,West,Monitor,Wholesale,13,116.06,0.2,46,Male,0,1207.02,605.05,601.97
2022-12-08,North,Monitor,Wholesale,4,594.48,0.29,18,Female,0,1688.32,841.77,846.55
2022-01-27,South,Phone,Direct,50,235.7,0.17,35,Male,1,9781.55,6701.8,3079.75
2022-10-14,Central,Tablet,Wholesale,3,360.38,0.25,21,Other,1,810.85,562.76,248.09
2023-10-08,North,Keyboard,Online,12,934.77,0.24,37,Female,0,8525.1,5899.13,2625.97
2022-06-17,North,Headphones,Wholesale,65,119.79,0.1,63,Male,0,7007.72,4284.77,2722.95
2023-09-02,East,Phone,Retail,27,707.79,0.29,25,Female,0,13568.33,5879.39,7688.94
2022-09-25,South,Phone,Direct,50,922.0,0.01,44,Male,0,45639.0,23545.56,22093.44
2023-03-31,East,Laptop,Online,77,644.35,0.23,67,Female,0,38203.51,18597.19,19606.32
2023-11-16,South,Keyboard,Online,17,48.31,0.29,56,Other,0,583.1,357.16,225.94
2023-02-05,West,Webcam,Wholesale,72,1478.57,0.1,52,Other,0,95811.34,52485.1,43326.24
2023-04-21,East,Phone,Retail,32,563.33,0.19,42,Male,0,14601.51,8541.16,6060.35
2023-12-03,East,Laptop,Direct,84,1172.29,0.17,31,Male,0,81732.06,32906.91,48825.15
2023-09-26,Central,Headphones,Online,51,501.96,0.23,61,Female,0,19711.97,12514.33,7197.64
2023-07-12,East,Headphones,Direct,17,723.02,0.26,64,Other,0,9095.59,6236.08,2859.51
2023-07-30,South,Webcam,Wholesale,34,594.93,0.18,57,Female,0,16586.65,9965.46,6621.19
2022-05-10,Central,Keyboard,Retail,35,526.96,0.24,48,Other,0,14017.14,9189.37,4827.77
2022-12-29,East,Monitor,Wholesale,99,52.34,0.09,22,Female,1,4715.31,2562.65,2152.66
2023-12-06,East,Laptop,Direct,24,552.83,0.07,34,Female,0,12339.17,5010.47,7328.7
2023-11-24,West,Monitor,Wholesale,54,1336.45,0.13,27,Female,0,62786.42,43770.97,19015.45
2022-10-19,East,Headphones,Direct,18,1041.78,0.2,60,Male,1,15001.63,6265.43,8736.2
2023-01-06,North,Headphones,Online,50,235.23,0.06,33,Other,0,11055.81,5061.71,5994.1
2022-01-29,Central,Tablet,Online,46,894.91,0.2,65,Male,0,32932.69,13691.17,19241.52
2022-05-29,North,Tablet,Wholesale,48,1340.5,0.12,21,Male,0,56622.72,33265.14,23357.58
2022-10-23,Central,Webcam,Online,33,1056.05,0.24,22,Female,0,26485.73,15228.48,11257.25
2022-01-11,West,Tablet,Direct,87,240.05,0.01,59,Other,0,20675.51,9570.71,11104.8
2023-05-27,East,Tablet,Online,89,1304.39,0.2,63,Male,0,92872.57,63803.08,29069.49
2023-11-07,East,Webcam,Retail,27,466.29,0.19,58,Female,0,10197.76,6873.76,3324.0
2022-04-23,East,Phone,Retail,1,692.03,0.28,67,Other,0,498.26,241.13,257.13
2022-07-06,Central,Tablet,Wholesale,85,798.69,0.21,37,Other,0,53632.03,32053.69,21578.34
2022-08-15,East,Phone,Wholesale,59,1278.75,0.24,23,Male,0,57339.15,37647.17,19691.98
2022-11-06,North,Phone,Wholesale,10,1398.78,0.27,28,Female,0,10211.09,5186.62,5024.47
2022-04-08,East,Keyboard,Wholesale,95,1395.89,0.2,34,Male,0,106087.64,50505.65,55581.99
2022-02-24,West,Phone,Direct,25,31.77,0.09,58,Other,0,722.77,344.66,378.11
2023-09-15,North,Phone,Direct,84,1384.39,0.26,20,Male,0,86053.68,55602.46,30451.22
2023-10-26,East,Tablet,Retail,57,100.49,0.22,33,Female,0,4467.79,2407.79,2060.0
2023-02-10,East,Phone,Direct,66,413.35,0.13,69,Other,1,23734.56,14587.29,9147.27
2022-03-10,South,Monitor,Online,15,782.18,0.21,53,Female,0,9268.83,5515.79,3753.04
2022-11-08,Central,Webcam,Retail,28,730.29,0.26,43,Female,1,15131.61,7442.75,7688.86
2022-10-16,North,Tablet,Wholesale,13,914.97,0.29,41,Other,0,8445.17,3905.24,4539.93
2023-07-02,South,Webcam,Wholesale,14,729.58,0.29,64,Female,0,7252.03,3174.47,4077.56
2022-05-28,West,Laptop,Direct,66,1402.88,0.1,51,Female,0,83331.07,33929.55,49401.52
2023-04-12,Central,Tablet,Retail,34,376.01,0.13,37,Female,0,11122.38,4720.08,6402.3
2022-09-01,North,Phone,Direct,99,425.56,0.03,34,Other,0,40866.53,19488.19,21378.34
2023-05-06,East,Monitor,Direct,25,1382.69,0.07,68,Female,0,32147.54,19741.16,12406.38
2023-05-22,North,Webcam,Direct,54,133.57,0.26,37,Male,0,5337.46,2383.05,2954.41
2022-12-31,East,Tablet,Retail,79,922.15,0.11,33,Male,0,64836.37,36115.06,28721.31
2023-04-27,Central,Monitor,Wholesale,12,1028.97,0.19,68,Female,0,10001.59,4736.15,5265.44
2022-07-20,East,Webcam,Online,9,768.2,0.2,66,Male,1,5531.04,3061.67,2469.37
2022-06-03,West,Laptop,Wholesale,31,1047.46,0.23,21,Male,0,25002.87,15626.88,9375.99
2023-03-26,East,Headphones,Retail,78,275.68,0.05,35,Other,0,20427.89,9801.19,10626.7
2023-05-16,West,Laptop,Wholesale,93,1281.9,0.09,53,Female,0,108487.2,54717.65,53769.55
2022-03-14,Central,Headphones,Wholesale,53,227.24,0.13,52,Other,0,10478.04,6463.9,4014.14
2023-12-14,Central,Keyboard,Online,43,613.2,0.11,47,Female,0,23467.16,13233.17,10233.99
2022-10-23,North,Headphones,Wholesale,38,131.38,0.29,35,Male,0,3544.63,1518.41,2026.22
2022-01-17,West,Keyboard,Wholesale,42,826.91,0.25,38,Other,0,26047.66,16343.51,9704.15
2023-10-03,West,Tablet,Wholesale,72,1011.22,0.14,69,Other,1,62614.74,30257.43,32357.31
2022-08-05,South,Keyboard,Direct,48,1413.01,0.26,49,Male,0,50190.12,25873.88,24316.24
2022-03-02,South,Monitor,Retail,67,1114.22,0.1,22,Male,0,67187.47,31816.83,35370.64
2023-09-08,South,Keyboard,Retail,66,820.83,0.24,58,Female,1,41172.83,23180.6,17992.23
2022-02-11,East,Monitor,Online,16,1400.27,0.07,40,Female,0,20836.02,12758.53,8077.49
2022-01-25,South,Webcam,Direct,83,728.09,0.23,47,Male,0,46532.23,29825.53,16706.7
2022-02-08,West,Webcam,Direct,94,850.58,0.14,44,Male,0,68760.89,46526.14,22234.75
2022-05-11,East,Headphones,Wholesale,16,902.23,0.03,32,Other,0,14002.61,7110.04,6892.57
2023-05-13,Central,Headphones,Retail,31,626.77,0.08,58,Other,0,17875.48,12151.47,5724.01
2022-08-17,North,Headphones,Online,58,1260.95,0.12,31,Female,0,64358.89,37655.51,26703.38
2022-04-18,South,Keyboard,Direct,28,294.06,0.22,38,Other,0,6422.27,3319.53,3102.74
2022-06-21,Central,Headphones,Wholesale,4,841.17,0.02,51,Male,0,3297.39,2196.68,1100.71
2023-03-11,West,Keyboard,Online,10,1088.91,0.2,43,Male,0,8711.28,4999.31,3711.97
2023-04-23,North,Keyboard,Direct,51,1357.88,0.21,42,Male,0,54708.99,29339.61,25369.38
2022-04-12,Central,Phone,Online,18,1328.2,0.2,67,Male,0,19126.08,7716.43,11409.65
2023-06-08,North,Phone,Direct,47,772.94,0.23,62,Female,0,27972.7,17210.27,10762.43
2022-10-02,South,Keyboard,Online,32,971.88,0.05,48,Male,1,29545.15,12503.64,17041.51
2023-09-05,West,Webcam,Direct,30,603.47,0.18,65,Male,0,14845.36,7226.99,7618.37
2022-02-13,North,Monitor,Direct,36,712.9,0.28,23,Male,0,18478.37,12722.51,5755.86
2022-01-17,Central,Tablet,Online,9,1361.27,0.18,65,Male,0,10046.17,4486.26,5559.91
2022-11-26,South,Laptop,Direct,36,1397.44,0.18,21,Female,0,41252.43,20359.53,20892.9
2023-07-23,South,Phone,Direct,29,1345.21,0.22,41,Female,0,30428.65,20682.41,9746.24
2023-05-12,Central,Keyboard,Direct,16,224.79,0.1,59,Other,0,3236.98,1622.71,1614.27
2022-01-12,Central,Laptop,Online,92,1278.12,0.21,48,Female,0,92893.76,46317.06,46576.7
2022-11-14,North,Phone,Online,21,1423.58,0.27,36,Female,0,21823.48,12971.58,8851.9
2023-08-15,East,Tablet,Direct,64,554.65,0.0,28,Female,0,35497.6,15597.9,19899.7
2022-08-04,South,Monitor,Direct,66,787.6,0.26,46,Other,0,38466.38,26612.02,11854.36
2022-12-05,North,Keyboard,Online,59,1173.06,0.07,22,Male,0,64365.8,31056.94,33308.86
2023-10-23,Central,Tablet,Wholesale,99,851.88,0.14,35,Other,0,72529.06,46107.21,26421.85
2022-03-22,North,Webcam,Direct,28,1490.36,0.26,20,Male,0,30880.26,15016.59,15863.67
2023-12-28,Central,Phone,Wholesale,55,694.46,0.25,57,Female,0,28646.48,13825.13,14821.35
2023-04-30,West,Keyboard,Online,31,1076.64,0.27,28,Male,0,24364.36,10166.12,14198.24
2023-01-09,Central,Laptop,Direct,33,1193.03,0.28,38,Other,0,28346.39,12353.25,15993.14
2023-12-11,Central,Webcam,Wholesale,87,751.27,0.13,47,Male,0,56863.63,31649.74,25213.89
2022-07-19,Central,Webcam,Online,60,1288.34,0.2,36,Male,0,61840.32,35437.78,26402.54
2023-06-21,East,Headphones,Wholesale,41,828.31,0.12,42,Female,0,29885.42,19268.72,10616.7
2023-04-11,Central,Monitor,Retail,81,629.24,0.11,52,Male,0,45361.91,18964.21,26397.7
2022-03-30,South,Webcam,Online,46,179.58,0.13,29,Male,0,7186.79,3642.59,3544.2
2022-09-25,South,Phone,Retail,49,602.25,0.22,64,Female,0,23018.0,10589.38,12428.62
2023-10-17,North,Monitor,Online,65,1106.23,0.15,43,Other,1,61119.21,31009.64,30109.57
2023-07-25,East,Keyboard,Online,42,1383.5,0.24,65,Female,0,44161.32,22358.52,21802.8
2023-05-04,North,Headphones,Direct,23,392.49,0.22,22,Male,0,7041.27,3564.88,3476.39
2023-06-22,South,Tablet,Retail,27,545.75,0.01,36,Female,0,14587.9,7190.23,7397.67
2022-02-16,South,Monitor,Retail,89,247.86,0.19,44,Female,0,17868.23,11242.57,6625.66
2022-10-15,West,Laptop,Retail,32,1042.27,0.13,55,Male,0,29016.8,17610.64,11406.16
2022-01-16,Central,Phone,Online,83,1441.08,0.14,46,Other,0,102864.29,51683.21,51181.08
2023-12-12,South,Laptop,Retail,88,968.61,0.25,29,Female,0,63928.26,28380.72,35547.54
2023-02-05,North,Monitor,Retail,3,933.27,0.16,36,Other,0,2351.84,1306.41,1045.43
2022-03-27,North,Headphones,Direct,60,839.17,0.27,26,Female,0,36755.65,24834.11,11921.54
2022-09-07,Central,Tablet,Wholesale,76,150.91,0.21,35,Male,0,9060.64,3960.11,5100.53
2023-01-26,Central,Tablet,Wholesale,99,1099.67,0.17,46,Male,0,90359.88,56557.06,33802.82
2022-12-01,West,Laptop,Retail,79,911.03,0.23,20,Female,0,55417.95,32132.09,23285.86
2023-09-21,East,Keyboard,Retail,17,998.99,0.01,40,Female,0,16813.0,9693.99,7119.01
2023-06-03,North,Keyboard,Retail,32,1350.24,0.01,47,Female,0,42775.6,29104.4,13671.2
2022-05-17,Central,Headphones,Retail,7,1180.26,0.03,63,Male,0,8013.97,5503.85,2510.12
2023-11-19,North,Tablet,Wholesale,83,1175.75,0.13,41,Female,0,84900.91,40171.03,44729.88
2023-05-13,Central,Laptop,Direct,71,1392.23,0.07,54,Male,0,91928.95,59068.31,32860.64
2023-12-28,South,Laptop,Online,69,1485.1,0.3,54,Female,0,71730.33,42051.17,29679.16
2023-04-22,North,Laptop,Retail,58,880.3,0.16,21,Male,0,42888.22,22415.69,20472.53
2023-08-17,South,Monitor,Retail,40,181.14,0.2,45,Female,0,5796.48,3476.07,2320.41
2022-08-11,North,Headphones,Wholesale,85,699.51,0.08,33,Other,0,54701.68,37568.57,17133.11
2023-01-07,East,Keyboard,Retail,48,1185.65,0.1,30,Other,0,51220.08,28430.35,22789.73
2023-02-06,West,Keyboard,Direct,51,61.03,0.1,25,Male,1,2801.28,1910.54,890.74
2023-03-19,South,Monitor,Direct,57,104.19,0.21,65,Female,0,4691.68,2781.54,1910.14
2023-05-05,Central,Phone,Retail,71,119.39,0.14,42,Other,0,7289.95,3972.1,3317.85
2023-09-07,East,Monitor,Wholesale,37,1101.93,0.16,19,Female,0,34247.98,20317.65,13930.33
2022-09-30,North,Headphones,Retail,87,761.73,0.18,47,Female,0,54341.82,31559.68,22782.14
2023-06-10,South,Laptop,Retail,75,565.97,0.23,57,Female,0,32684.77,17208.83,15475.94
2022-06-08,North,Monitor,Wholesale,74,176.31,0.03,20,Other,0,12655.53,7197.68,5457.85
2022-06-01,North,Laptop,Direct,85,1103.72,0.23,40,Male,0,72238.47,44135.87,28102.6
2023-09-12,North,Headphones,Online,55,495.11,0.17,46,Other,1,22601.77,14728.67,7873.1
2022-07-07,West,Webcam,Retail,41,412.68,0.2,58,Male,0,13535.9,6650.18,6885.72
2022-04-08,West,Headphones,Direct,97,985.43,0.1,47,Other,0,86028.04,34789.26,51238.78
2022-05-11,Central,Tablet,Retail,20,847.34,0.12,28,Female,0,14913.18,8431.4,6481.78
2022-06-20,South,Laptop,Online,33,556.37,0.07,38,Female,0,17075.0,9336.36,7738.64
2022-07-02,East,Keyboard,Wholesale,40,969.4,0.29,44,Female,0,27530.96,11460.03,16070.93
2022-12-30,East,Monitor,Direct,99,421.41,0.15,41,Other,0,35461.65,20913.58,14548.07
2022-02-08,East,Webcam,Online,34,1196.35,0.3,69,Other,0,28473.13,19430.64,9042.49
2023-06-11,North,Headphones,Retail,62,359.39,0.15,48,Male,1,18939.85,9861.4,9078.45
2023-05-12,West,Laptop,Online,91,255.08,0.07,47,Other,0,21587.42,14427.05,7160.37
2023-05-31,South,Webcam,Direct,19,1178.01,0.15,18,Male,0,19024.86,12250.69,6774.17
2022-12-15,North,Phone,Wholesale,43,1067.68,0.01,18,Other,0,45451.14,20385.51,25065.63
2023-02-01,West,Tablet,Retail,69,290.31,0.27,25,Female,0,14622.91,9302.86,5320.05
2023-12-23,West,Phone,Wholesale,63,192.04,0.25,65,Other,0,9073.89,5036.12,4037.77
2022-06-10,South,Headphones,Wholesale,93,1260.83,0.22,59,Female,0,91460.61,61789.74,29670.87
2022-01-16,South,Phone,Online,10,1169.37,0.18,51,Other,0,9588.83,4380.44,5208.39
2023-05-08,South,Phone,Online,13,504.34,0.17,33,Male,0,5441.83,2380.88,3060.95
2023-03-02,North,Tablet,Direct,93,994.13,0.3,44,Other,0,64717.86,30571.69,34146.17
2022-04-18,Central,Tablet,Direct,5,203.76,0.08,21,Female,0,937.3,391.69,545.61
2023-03-26,South,Tablet,Wholesale,58,770.43,0.23,36,Other,0,34407.4,17066.9,17340.5
2022-11-07,Central,Webcam,Direct,59,47.72,0.17,46,Male,0,2336.85,1133.14,1203.71
2022-06-19,North,Tablet,Wholesale,76,599.57,0.29,58,Male,0,32352.8,16980.84,15371.96
2023-06-30,Central,Phone,Retail,59,130.77,0.25,20,Male,0,5786.57,3118.34,2668.23
2023-02-18,East,Keyboard,Wholesale,77,723.22,0.3,28,Male,0,38981.56,17285.05,21696.51
2022-09-08,Central,Keyboard,Direct,86,644.09,0.18,25,Other,0,45421.23,26608.31,18812.92
2022-05-21,South,Tablet,Direct,15,677.69,0.06,56,Male,0,9555.43,4463.06,5092.37
2022-10-01,North,Webcam,Wholesale,77,87.09,0.15,50,Other,0,5700.04,2488.52,3211.52
2023-02-20,South,Monitor,Online,1,555.19,0.21,25,Other,0,438.6,268.71,169.89
2023-08-31,East,Laptop,Wholesale,38,1139.6,0.23,42,Other,0,33344.7,13565.31,19779.39
2022-02-08,South,Headphones,Wholesale,53,565.99,0.0,41,Male,0,29997.47,15314.0,14683.47
2022-01-29,South,Webcam,Online,52,1078.45,0.15,43,Male,0,47667.49,21132.0,26535.49
2023-04-22,South,Monitor,Retail,1,566.83,0.07,43,Other,1,527.15,350.47,176.68
2022-11-14,West,Headphones,Online,11,646.39,0.26,34,Other,0,5261.61,3406.04,1855.57
2022-09-02,East,Monitor,Direct,58,854.56,0.05,44,Other,0,47086.26,19689.5,27396.76
2023-11-28,South,Monitor,Online,40,1427.01,0.2,46,Female,0,45664.32,25806.52,19857.8
2022-09-29,South,Keyboard,Direct,86,181.11,0.08,60,Female,0,14329.42,7001.45,7327.97
2023-03-16,South,Laptop,Direct,99,68.71,0.11,56,Male,0,6054.04,2771.32,3282.72
2022-08-27,North,Monitor,Wholesale,60,919.78,0.28,26,Female,0,39734.5,19607.45,20127.05
2023-01-12,West,Tablet,Wholesale,44,1424.66,0.07,31,Other,1,58297.09,37587.99,20709.1
2022-09-23,North,Headphones,Retail,6,1484.79,0.03,22,Other,0,8641.48,3606.58,5034.9
2022-12-25,West,Webcam,Direct,28,736.56,0.02,67,Male,0,20211.21,12014.96,8196.25
2022-12-06,South,Keyboard,Wholesale,31,712.76,0.15,47,Male,0,18781.23,12658.76,6122.47
2023-01-24,East,Headphones,Direct,8,974.55,0.19,45,Female,0,6315.08,3374.89,2940.19
2023-07-31,Central,Tablet,Retail,5,842.34,0.1,62,Other,0,3790.53,2541.38,1249.15
2023-11-20,Central,Tablet,Direct,54,958.45,0.21,54,Male,1,40887.48,27478.03,13409.45
2022-01-03,South,Monitor,Retail,17,1313.52,0.02,25,Male,0,21883.24,12755.28,9127.96
2023-03-05,North,Tablet,Retail,38,1124.53,0.26,32,Female,0,31621.78,16973.06,14648.72
2022-05-22,East,Laptop,Retail,9,755.38,0.24,45,Male,0,5166.8,3210.13,1956.67
2023-01-11,West,Tablet,Wholesale,74,703.56,0.3,53,Female,0,36444.41,24595.12,11849.29
2023-11-01,South,Monitor,Online,84,966.61,0.28,50,Other,0,58460.57,35310.8,23149.77
2022-11-20,East,Headphones,Online,78,694.45,0.11,23,Female,0,48208.72,22314.96,25893.76
2022-05-26,East,Tablet,Wholesale,14,697.51,0.12,68,Male,1,8593.32,5551.43,3041.89
2022-10-20,West,Keyboard,Direct,26,44.13,0.22,29,Female,0,894.96,613.46,281.5
2023-10-27,East,Webcam,Wholesale,93,277.61,0.04,24,Female,1,24785.02,12964.61,11820.41
2023-03-08,North,Keyboard,Direct,62,743.0,0.09,62,Other,0,41920.06,25540.92,16379.14
2023-12-06,North,Keyboard,Retail,91,1237.53,0.04,45,Female,1,108110.62,60050.03,48060.59
2023-08-08,North,Headphones,Wholesale,25,432.52,0.14,24,Male,0,9299.18,4032.15,5267.03
2023-02-03,East,Phone,Online,80,793.51,0.17,58,Male,0,52689.06,26605.48,26083.58
