date,campaign_type,customer_segment,impressions,clicks,conversions,spend,revenue_generated,region,ctr,conversion_rate,roi
2022-09-19,Email,Seniors,33497,411,472,2235.52,1915.98,East,0.0123,1.1484,-0.1429
2023-01-30,SEO,Seniors,27769,1504,461,6210.8,21360.3,East,0.0542,0.3065,2.4392
2023-12-10,SEO,Professionals,26697,2709,151,9169.02,44852.48,North,0.1015,0.0557,3.8917
2022-09-05,SEO,Students,18462,3860,396,7526.43,30092.53,Central,0.2091,0.1026,2.9982
2022-11-26,SEO,Parents,22913,3947,430,6086.76,18801.53,North,0.1723,0.1089,2.0889
2023-07-02,Social Media,Professionals,20671,4638,382,2655.94,38651.74,West,0.2244,0.0824,13.5529
2023-09-07,TV,Students,780,3768,417,6818.55,35674.79,West,4.8308,0.1107,4.232
2022-04-08,Social Media,Seniors,19399,3158,300,3535.89,35735.52,South,0.1628,0.095,9.1065
2022-05-25,Google Ads,Young Adults,29701,719,237,745.82,25826.24,East,0.0242,0.3296,33.628
2022-05-07,TV,Seniors,35723,3436,153,2469.58,26617.95,West,0.0962,0.0445,9.7783
2022-10-31,Influencer,Students,49641,1949,291,3953.41,27879.98,Central,0.0393,0.1493,6.0521
2023-08-02,TV,Students,14514,989,419,9967.01,27720.75,Central,0.0681,0.4237,1.7813
2023-01-14,SEO,Young Adults,48578,434,65,7625.16,10474.53,West,0.0089,0.1498,0.3737
2022-05-27,Email,Professionals,19970,4189,427,2867.7,12440.13,North,0.2098,0.1019,3.338
2022-03-22,Email,Young Adults,44711,801,452,7647.66,18826.44,South,0.0179,0.5643,1.4617
2022-08-30,Email,Seniors,13813,4762,250,3640.65,42802.31,North,0.3447,0.0525,10.7568
2023-07-31,TV,Parents,39319,2958,190,6118.34,23227.15,South,0.0752,0.0642,2.7963
2023-08-06,Email,Professionals,37514,4162,159,7670.34,46330.69,West,0.1109,0.0382,5.0402
2023-07-02,Email,Parents,48737,1645,412,7434.27,39710.55,North,0.0338,0.2505,4.3416
2022-03-08,SEO,Parents,31123,3793,395,1486.33,43102.87,West,0.1219,0.1041,27.9995
2023-08-18,Social Media,Professionals,32640,978,32,8272.83,6880.58,South,0.03,0.0327,-0.1683
2023-11-13,Email,Seniors,13554,4506,322,9237.09,7609.57,Central,0.3324,0.0715,-0.1762
2023-04-20,Social Media,Students,33281,961,60,2410.86,11983.99,North,0.0289,0.0624,3.9708
2023-08-02,Google Ads,Seniors,32516,531,179,3361.22,33198.53,West,0.0163,0.3371,8.8769
2023-09-02,TV,Students,10093,1984,236,9388.15,23919.09,South,0.1966,0.119,1.5478
2023-03-09,Social Media,Students,32147,1892,187,9838.39,8656.71,Central,0.0589,0.0988,-0.1201
2022-10-29,SEO,Professionals,16106,4622,205,4589.65,37339.97,North,0.287,0.0444,7.1357
2023-12-21,TV,Professionals,11474,4554,401,441.92,25970.28,South,0.3969,0.0881,57.7669
2023-01-10,TV,Young Adults,13567,3141,115,9335.62,36603.63,North,0.2315,0.0366,2.9209
2023-07-29,Influencer,Parents,32980,3161,254,351.39,45491.73,North,0.0958,0.0804,128.4622
2022-03-19,Social Media,Parents,6006,4105,68,3369.07,45754.44,East,0.6835,0.0166,12.5807
2022-01-30,Email,Parents,1598,2663,223,987.93,15195.66,West,1.6665,0.0837,14.3813
2022-12-18,SEO,Parents,8616,2484,422,5166.27,8095.04,East,0.2883,0.1699,0.5669
2022-04-25,SEO,Young Adults,13854,3634,320,471.97,21804.55,North,0.2623,0.0881,45.199
2022-11-28,Influencer,Students,20088,531,387,2331.55,4377.26,South,0.0264,0.7288,0.8774
2023-05-20,Social Media,Young Adults,9122,4331,491,4642.55,2389.68,West,0.4748,0.1134,-0.4853
2022-06-03,SEO,Professionals,1294,4206,310,834.28,48910.11,South,3.2504,0.0737,57.6255
2023-06-19,Social Media,Seniors,20850,4661,332,4856.19,48596.85,South,0.2235,0.0712,9.0072
2023-01-04,Google Ads,Students,44967,232,172,2724.63,17718.67,Central,0.0052,0.7414,5.5031
2023-12-27,Email,Students,31275,1759,210,2742.44,41062.11,North,0.0562,0.1194,13.9728
2023-10-22,Google Ads,Young Adults,41667,2808,127,9376.64,11326.6,South,0.0674,0.0452,0.208
2022-12-24,TV,Professionals,15574,2485,158,6933.27,20981.16,North,0.1596,0.0636,2.0262
2022-10-29,Email,Professionals,35779,3146,366,9301.85,36377.21,East,0.0879,0.1163,2.9108
2023-12-21,Google Ads,Students,24899,3335,459,5799.33,27617.03,East,0.1339,0.1376,3.7621
2023-11-02,Google Ads,Young Adults,1079,891,88,9081.01,41091.68,South,0.8258,0.0988,3.525
2023-03-27,Email,Parents,7635,2351,469,8390.54,49005.94,North,0.3079,0.1995,4.8406
2022-11-03,Social Media,Students,29774,230,369,9978.65,649.08,Central,0.0077,1.6043,-0.935
2023-11-10,TV,Parents,3330,2370,54,5080.72,46241.13,West,0.7117,0.0228,8.1013
2022-03-04,Influencer,Seniors,29574,4687,48,6991.65,20789.67,East,0.1585,0.0102,1.9735
2022-10-03,SEO,Professionals,6669,3658,291,1690.62,20515.87,East,0.5485,0.0796,11.1351
2023-05-26,Influencer,Students,27842,261,324,9400.97,232.84,Central,0.0094,1.2414,-0.9752
2023-06-19,Influencer,Seniors,44448,1797,26,4047.6,41750.63,South,0.0404,0.0145,9.3149
2023-12-14,TV,Parents,24815,289,328,9174.67,37997.65,East,0.0116,1.1349,3.1416
2023-01-22,Email,Students,12797,4399,88,1097.05,44721.72,East,0.3438,0.02,39.7654
2023-04-03,Email,Seniors,10325,4284,107,5201.02,8534.57,West,0.4149,0.025,0.6409
2023-02-12,Email,Students,20978,2246,237,113.86,10912.61,Central,0.1071,0.1055,94.8424
2023-12-28,Influencer,Seniors,42980,2111,312,4218.58,15315.82,Central,0.0491,0.1478,2.6306
2023-01-21,Social Media,Seniors,48763,3659,204,923.52,26604.3,North,0.075,0.0558,27.8075
2023-01-25,Google Ads,Parents,15683,1660,69,4546.88,17386.79,Central,0.1058,0.0416,2.8239
2022-08-17,Influencer,Professionals,15379,2373,80,5602.37,15126.38,West,0.1543,0.0337,1.7
2022-08-15,TV,Young Adults,33363,2240,448,8537.49,9298.16,Central,0.0671,0.2,0.0891
2022-11-23,Email,Seniors,12576,3341,352,3024.78,8128.21,North,0.2657,0.1054,1.6872
2022-12-01,Google Ads,Professionals,4010,33,157,5711.4,23752.4,West,0.0082,4.7576,3.1588
2022-10-04,Email,Young Adults,6307,4956,126,757.92,22405.82,East,0.7858,0.0254,28.5622
2022-08-18,Email,Parents,33882,265,481,9143.7,39299.54,South,0.0078,1.8151,3.298
2023-12-28,Email,Students,32430,1247,361,4572.13,41226.62,East,0.0385,0.2895,8.0169
2022-06-06,SEO,Professionals,13629,3952,462,2600.64,35090.58,North,0.29,0.1169,12.4931
2022-01-13,Social Media,Students,7704,3577,315,4685.99,41593.91,West,0.4643,0.0881,7.8762
2023-05-18,Google Ads,Students,7877,1073,25,4866.91,5620.83,East,0.1362,0.0233,0.1549
2022-07-16,Influencer,Young Adults,7523,804,456,7458.63,22996.43,North,0.1069,0.5672,2.0832
2023-09-15,Social Media,Professionals,44946,1496,27,9748.28,14465.37,East,0.0333,0.018,0.4839
2023-09-07,SEO,Seniors,14806,2493,355,1942.82,12739.51,South,0.1684,0.1424,5.5572
2022-04-13,TV,Young Adults,8434,1244,22,639.49,35692.21,East,0.1475,0.0177,54.8136
2022-06-19,SEO,Professionals,8504,3995,455,6591.5,41595.19,East,0.4698,0.1139,5.3104
2022-04-19,TV,Seniors,43605,2864,228,8857.33,5913.92,East,0.0657,0.0796,-0.3323
2023-01-11,SEO,Students,22446,2004,303,5693.91,6380.15,North,0.0893,0.1512,0.1205
2022-05-06,Influencer,Parents,9751,2343,204,890.71,32042.29,West,0.2403,0.0871,34.9739
2023-01-20,Google Ads,Parents,44477,2301,378,4275.57,7386.09,Central,0.0517,0.1643,0.7275
2022-05-28,Influencer,Young Adults,43232,771,311,6581.85,38465.56,North,0.0178,0.4034,4.8442
2023-11-14,Social Media,Seniors,6134,4248,265,3347.67,41469.02,Central,0.6925,0.0624,11.3874
2022-01-01,Google Ads,Seniors,10686,1794,54,8464.58,26237.63,Central,0.1679,0.0301,2.0997
2023-07-06,TV,Parents,26742,329,370,2324.47,45438.45,East,0.0123,1.1246,18.5479
2022-01-07,Google Ads,Seniors,22223,4002,320,3708.5,1213.47,South,0.1801,0.08,-0.6728
2022-06-12,Google Ads,Professionals,48989,4538,374,9172.68,11475.24,Central,0.0926,0.0824,0.251
2023-03-12,Google Ads,Professionals,7548,3660,365,5778.14,38692.38,Central,0.4849,0.0997,5.6963
2023-03-10,Influencer,Parents,38925,4227,99,161.73,47873.57,East,0.1086,0.0234,295.0092
2022-11-21,Email,Students,27792,4899,423,2515.81,48036.86,South,0.1763,0.0863,18.094
2022-06-06,Social Media,Students,41981,2789,83,7557.83,219.82,East,0.0664,0.0298,-0.9709
2022-04-24,Google Ads,Students,1422,4855,220,615.28,31666.8,Central,3.4142,0.0453,50.4673
2022-04-22,Google Ads,Parents,29106,3625,477,9931.26,1560.98,North,0.1245,0.1316,-0.8428
2023-03-31,Influencer,Young Adults,29829,2006,8,8989.27,35076.23,Central,0.0672,0.004,2.902
2022-03-14,Social Media,Seniors,42664,1306,363,2315.89,38448.48,North,0.0306,0.2779,15.602
2022-07-12,Social Media,Professionals,39753,3255,411,8965.5,42911.61,West,0.0819,0.1263,3.7863
2023-04-20,TV,Professionals,41092,2295,453,7024.79,26566.28,South,0.0559,0.1974,2.7818
2022-09-30,Social Media,Young Adults,11812,119,112,4310.97,42535.6,West,0.0101,0.9412,8.8668
2022-04-04,Social Media,Seniors,10188,421,477,2041.56,46207.4,East,0.0413,1.133,21.6334
2023-12-20,Google Ads,Students,21645,80,483,2082.09,26754.8,Central,0.0037,6.0375,11.85
2023-11-13,Email,Professionals,29944,3737,253,5981.34,26300.94,West,0.1248,0.0677,3.3972
2023-10-30,Google Ads,Students,25404,727,417,4219.01,25391.68,South,0.0286,0.5736,5.0184
2023-05-30,SEO,Students,7199,2480,224,5992.54,25330.89,North,0.3445,0.0903,3.2271
2022-08-08,Influencer,Parents,38623,2298,213,3369.53,38771.8,North,0.0595,0.0927,10.5066
2022-01-05,Social Media,Parents,12683,3684,138,2377.74,3553.03,East,0.2905,0.0375,0.4943
2022-07-13,Email,Seniors,1964,728,362,8381.9,22734.03,East,0.3707,0.4973,1.7123
2022-02-23,Google Ads,Professionals,15083,136,144,9208.43,26294.53,Central,0.009,1.0588,1.8555
2022-07-28,SEO,Parents,35302,435,11,7082.05,10879.9,West,0.0123,0.0253,0.5363
2023-08-11,TV,Seniors,4090,2335,19,1699.73,27155.55,Central,0.5709,0.0081,14.9764
2023-12-31,Influencer,Young Adults,23723,2551,448,1013.87,22891.86,North,0.1075,0.1756,21.5787
2023-05-12,SEO,Students,23391,2445,52,5436.93,36931.61,North,0.1045,0.0213,5.7927
2023-09-22,Influencer,Professionals,41948,2828,205,5548.49,17794.06,West,0.0674,0.0725,2.207
2023-03-31,SEO,Professionals,40635,545,143,6428.49,47498.7,Central,0.0134,0.2624,6.3888
2022-03-21,Influencer,Seniors,1926,3543,42,9071.14,20803.77,East,1.8396,0.0119,1.2934
2023-11-30,Google Ads,Parents,48872,2344,356,6503.26,31618.44,West,0.048,0.1519,3.8619
2022-01-08,Email,Students,34867,2502,96,9169.85,11239.64,East,0.0718,0.0384,0.2257
2022-04-01,Email,Students,15647,1154,339,1265.2,34495.12,West,0.0738,0.2938,26.2646
2022-12-12,Social Media,Professionals,46220,1731,335,7121.55,25789.88,East,0.0375,0.1935,2.6214
2022-12-17,Email,Professionals,9732,3500,166,9281.67,17243.37,South,0.3596,0.0474,0.8578
2022-07-29,TV,Students,16922,3880,384,4681.78,17525.94,North,0.2293,0.099,2.7434
2022-09-15,SEO,Young Adults,27788,1789,86,9678.45,18897.63,West,0.0644,0.0481,0.9525
2022-02-10,Influencer,Seniors,19798,3157,305,5569.88,21985.18,South,0.1595,0.0966,2.9472
2023-12-28,Google Ads,Young Adults,39706,915,333,9435.44,12532.91,West,0.023,0.3639,0.3283
2023-11-27,Influencer,Parents,25114,2141,84,7510.33,14014.57,North,0.0853,0.0392,0.866
2022-10-31,Influencer,Young Adults,49838,2933,305,4631.83,47926.47,North,0.0589,0.104,9.3472
2022-08-29,TV,Young Adults,25825,1857,335,439.48,15202.83,East,0.0719,0.1804,33.5928
2023-09-10,SEO,Parents,21941,316,199,6608.18,31420.02,North,0.0144,0.6297,3.7547
2023-06-18,Influencer,Seniors,19715,3526,439,2617.36,17397.95,North,0.1788,0.1245,5.6471
2022-09-02,Influencer,Students,31528,3740,150,2957.69,40579.81,North,0.1186,0.0401,12.7201
2023-08-14,TV,Young Adults,11101,4442,427,295.86,34858.12,Central,0.4001,0.0961,116.8196
2022-10-31,TV,Seniors,5057,526,50,5620.76,16545.72,Central,0.104,0.0951,1.9437
2023-06-19,Email,Parents,1168,110,340,2964.01,35887.87,North,0.0942,3.0909,11.1079
2022-04-21,SEO,Seniors,5850,2157,124,9825.65,37885.87,Central,0.3687,0.0575,2.8558
2022-05-10,Influencer,Young Adults,19637,2230,19,7515.18,7086.92,West,0.1136,0.0085,-0.057
2022-12-28,SEO,Students,5869,2839,347,3639.12,28991.69,South,0.4837,0.1222,6.9667
2022-09-17,Social Media,Parents,5373,1918,72,3015.04,40426.41,South,0.357,0.0375,12.4082
2023-10-28,Social Media,Parents,27125,37,146,7178.24,2707.38,Central,0.0014,3.9459,-0.6228
2023-06-15,Social Media,Young Adults,38016,4862,266,2616.66,25491.75,South,0.1279,0.0547,8.7421
2023-07-15,SEO,Seniors,33449,3346,50,4535.26,42023.78,Central,0.1,0.0149,8.266
2023-08-09,TV,Students,6645,2372,49,1687.81,47647.58,East,0.357,0.0207,27.2304
2022-08-02,Influencer,Parents,20125,4143,425,2615.67,32868.06,North,0.2059,0.1026,11.5658
2022-02-22,Email,Young Adults,14081,3686,99,1074.01,16524.71,South,0.2618,0.0269,14.386
2022-07-09,Influencer,Young Adults,26052,3234,399,4328.76,30321.23,North,0.1241,0.1234,6.0046
2023-10-03,Social Media,Professionals,19807,2385,376,9275.15,1562.69,South,0.1204,0.1577,-0.8315
2023-05-06,SEO,Professionals,43556,57,23,1098.52,22901.91,West,0.0013,0.4035,19.848
2022-05-24,Google Ads,Seniors,18329,3723,76,4429.57,36420.9,West,0.2031,0.0204,7.2222
2022-06-29,SEO,Young Adults,16789,15,113,3053.39,2003.11,Central,0.0009,7.5333,-0.344
2023-06-03,Social Media,Seniors,34576,779,283,3693.34,30241.03,North,0.0225,0.3633,7.188
2023-12-19,SEO,Seniors,14690,1372,6,7737.71,29498.44,Central,0.0934,0.0044,2.8123
2022-03-09,SEO,Students,9071,3350,280,4406.93,9645.68,East,0.3693,0.0836,1.1888
2023-10-17,SEO,Professionals,18739,826,86,6538.89,28547.29,Central,0.0441,0.1041,3.3658
2022-04-18,TV,Seniors,32010,3838,393,9724.75,20590.62,Central,0.1199,0.1024,1.1173
2022-07-04,Influencer,Students,46339,17,458,6202.96,24045.69,Central,0.0004,26.9412,2.8765
2022-05-31,TV,Students,9247,4882,446,3440.15,16405.24,South,0.528,0.0914,3.7688
2023-12-24,SEO,Professionals,42682,4768,323,4036.79,40555.16,South,0.1117,0.0677,9.0464
2023-08-13,Email,Professionals,16992,2542,70,6989.5,18409.5,East,0.1496,0.0275,1.6339
2023-04-20,Influencer,Young Adults,6534,2769,474,6973.91,39582.34,North,0.4238,0.1712,4.6758
2022-04-12,Influencer,Seniors,24736,338,493,3744.22,4013.34,West,0.0137,1.4586,0.0719
2023-12-27,Influencer,Students,46677,4505,334,7272.23,14073.22,North,0.0965,0.0741,0.9352
2022-05-19,Google Ads,Young Adults,11892,4885,484,5550.7,20252.97,West,0.4108,0.0991,2.6487
2023-01-23,Influencer,Seniors,27391,1922,298,9806.16,20348.06,South,0.0702,0.155,1.075
2023-11-29,Google Ads,Seniors,26508,2395,316,9090.1,22176.48,Central,0.0904,0.1319,1.4396
2023-11-11,Influencer,Young Adults,38988,3990,339,8256.15,32689.0,East,0.1023,0.085,2.9594
2023-05-04,SEO,Students,12754,2476,176,439.91,28787.92,East,0.1941,0.0711,64.4405
2022-02-27,Social Media,Young Adults,4427,3047,440,3866.3,26148.17,East,0.6883,0.1444,5.7631
2023-09-23,Email,Seniors,28541,1204,231,5775.58,41916.08,North,0.0422,0.1919,6.2575
2022-03-29,Influencer,Young Adults,2997,110,87,5264.0,9969.11,South,0.0367,0.7909,0.8938
2022-05-02,TV,Young Adults,3476,2471,389,7659.3,43039.89,South,0.7109,0.1574,4.6193
2022-09-01,Social Media,Seniors,1240,332,108,9099.93,40609.22,Central,0.2677,0.3253,3.4626
2022-03-08,TV,Professionals,17354,4134,207,7892.72,9945.59,North,0.2382,0.0501,0.2601
2022-10-21,TV,Students,12407,3659,222,2279.99,31278.35,Central,0.2949,0.0607,12.7186
2022-05-10,Google Ads,Seniors,29936,4856,225,4907.56,11319.22,West,0.1622,0.0463,1.3065
2022-02-09,Email,Professionals,25185,3086,182,3996.75,47152.47,South,0.1225,0.059,10.7977
2022-07-31,TV,Young Adults,45340,616,422,7685.39,24748.89,East,0.0136,0.6851,2.2203
2022-02-25,Social Media,Professionals,19146,526,147,8961.73,10345.38,Central,0.0275,0.2795,0.1544
2023-12-13,Email,Seniors,46891,1118,453,2939.59,31878.27,West,0.0238,0.4052,9.8445
2022-10-18,Social Media,Seniors,46783,4345,201,4940.21,35419.01,East,0.0929,0.0463,6.1695
2023-09-11,TV,Young Adults,1459,848,71,7345.99,30327.49,East,0.5812,0.0837,3.1284
2023-12-08,Email,Seniors,2059,1131,24,594.53,12236.01,Central,0.5493,0.0212,19.581
2022-12-18,Influencer,Parents,26192,3975,361,9634.41,36813.68,Central,0.1518,0.0908,2.8211
2022-05-02,TV,Professionals,26127,3351,336,8019.64,46492.23,Central,0.1283,0.1003,4.7973
2022-04-05,TV,Parents,16177,1346,485,5473.39,47616.31,South,0.0832,0.3603,7.6996
2023-03-04,SEO,Parents,45821,1269,138,7808.64,34038.09,North,0.0277,0.1087,3.359
2023-09-29,SEO,Professionals,5491,3290,469,8379.94,42044.21,Central,0.5992,0.1426,4.0172
2023-03-25,Google Ads,Seniors,48597,1871,149,4988.97,48935.86,South,0.0385,0.0796,8.8088
2023-09-30,Social Media,Professionals,29456,654,495,4456.71,2360.36,North,0.0222,0.7569,-0.4704
2022-12-10,Influencer,Young Adults,5194,2238,399,8393.26,23954.13,West,0.4309,0.1783,1.854
2023-07-02,Email,Parents,47098,606,64,8610.75,14712.12,North,0.0129,0.1056,0.7086
2023-12-30,TV,Parents,5262,2820,141,1323.91,23844.4,South,0.5359,0.05,17.0106
2022-01-03,TV,Seniors,43388,4546,242,9087.64,45862.51,South,0.1048,0.0532,4.0467
2022-01-30,Influencer,Professionals,18951,477,247,2840.26,49172.63,North,0.0252,0.5178,16.3127
2022-09-12,TV,Students,12527,974,71,6704.96,45265.23,North,0.0778,0.0729,5.751
2022-02-14,Social Media,Seniors,10600,1647,424,7122.17,10016.45,South,0.1554,0.2574,0.4064
2022-06-26,Email,Seniors,8648,2796,392,2869.26,40182.64,South,0.3233,0.1402,13.0045
2022-08-10,Influencer,Seniors,42831,2823,491,3111.34,40919.3,West,0.0659,0.1739,12.1517
2023-09-17,Influencer,Professionals,29221,236,248,7092.38,29053.08,South,0.0081,1.0508,3.0964
2022-05-02,SEO,Seniors,24240,2818,105,1833.25,35801.62,South,0.1163,0.0373,18.529
2022-10-02,Google Ads,Young Adults,43574,1314,422,8598.29,45286.8,East,0.0302,0.3212,4.267
2022-11-08,Email,Young Adults,7008,523,52,2306.66,49709.38,East,0.0746,0.0994,20.5504
2023-02-22,Influencer,Parents,32445,221,258,3576.61,2195.47,East,0.0068,1.1674,-0.3862
2022-11-25,TV,Parents,11652,779,485,2739.92,13006.71,Central,0.0669,0.6226,3.7471
2022-04-13,SEO,Professionals,29832,3321,406,2528.45,46741.89,Central,0.1113,0.1223,17.4864
2023-11-19,Email,Students,18876,440,119,9790.78,16591.64,South,0.0233,0.2705,0.6946
2022-10-09,Social Media,Parents,15812,3268,374,2607.91,5503.16,East,0.2067,0.1144,1.1102
2022-09-02,Influencer,Parents,36499,269,4,5825.46,15800.65,West,0.0074,0.0149,1.7123
2022-05-13,Social Media,Parents,48419,1764,52,7479.28,26021.09,West,0.0364,0.0295,2.4791
2023-11-02,Influencer,Parents,45583,2407,367,515.55,19427.34,West,0.0528,0.1525,36.6827
2022-12-07,TV,Seniors,19397,4812,7,8827.56,39457.49,South,0.2481,0.0015,3.4698
2022-01-22,Google Ads,Parents,16559,55,1,1613.6,30629.58,East,0.0033,0.0182,17.9821
2023-09-06,TV,Professionals,18745,886,339,5921.85,21858.25,South,0.0473,0.3826,2.6911
2022-05-30,Social Media,Seniors,22829,2927,186,6447.17,49863.61,South,0.1282,0.0635,6.7342
2023-07-23,Email,Seniors,26297,1965,190,6332.7,44319.75,West,0.0747,0.0967,5.9986
2023-11-01,SEO,Professionals,22212,1610,350,7361.12,43140.38,East,0.0725,0.2174,4.8606
2023-12-08,Social Media,Students,14248,2284,114,9319.25,28449.21,Central,0.1603,0.0499,2.0527
2022-06-16,Google Ads,Parents,2813,1749,194,9276.19,39040.28,North,0.6218,0.1109,3.2087
2022-12-11,Influencer,Young Adults,7636,3200,55,5822.97,16927.1,South,0.4191,0.0172,1.907
2023-12-07,SEO,Students,4062,343,117,3762.2,16626.56,East,0.0844,0.3411,3.4194
2023-04-06,Influencer,Parents,42892,1540,269,3282.9,44624.24,North,0.0359,0.1747,12.5929
2022-09-17,Social Media,Young Adults,43417,565,284,8878.2,29922.3,North,0.013,0.5027,2.3703
2022-07-19,Email,Seniors,43764,2058,270,8545.97,17310.62,Central,0.047,0.1312,1.0256
2022-01-05,Influencer,Seniors,34627,740,387,3028.64,42297.08,Central,0.0214,0.523,12.9657
2022-10-27,Influencer,Seniors,30029,4833,272,1608.26,22239.19,South,0.1609,0.0563,12.8281
2023-08-26,SEO,Parents,8383,4043,345,8625.31,20118.8,South,0.4823,0.0853,1.3325
2023-06-20,Google Ads,Professionals,41532,1173,430,6122.66,1503.32,East,0.0282,0.3666,-0.7545
2022-08-24,SEO,Seniors,13824,1309,367,3200.07,34014.33,Central,0.0947,0.2804,9.6292
2023-06-24,Google Ads,Seniors,38388,4472,377,6145.42,26725.59,Central,0.1165,0.0843,3.3489
2022-06-01,Email,Seniors,9874,4729,387,755.35,15729.09,East,0.4789,0.0818,19.8236
2022-09-03,Influencer,Parents,6128,2030,98,1982.35,7137.21,Central,0.3313,0.0483,2.6004
2022-01-05,TV,Young Adults,9174,3696,387,5503.3,9284.3,West,0.4029,0.1047,0.687
2022-01-13,Social Media,Students,2742,1950,169,5437.77,11398.13,North,0.7112,0.0867,1.0961
2023-07-21,SEO,Seniors,28459,4406,157,2542.02,43287.14,West,0.1548,0.0356,16.0286
2023-04-10,Influencer,Students,9094,3081,424,9822.68,24135.68,North,0.3388,0.1376,1.4571
2022-10-13,Social Media,Professionals,39415,3509,275,4183.12,34835.76,East,0.089,0.0784,7.3277
2023-09-06,SEO,Professionals,1264,1220,148,7114.53,23173.66,East,0.9652,0.1213,2.2572
2022-12-05,Influencer,Professionals,2335,4263,277,2658.72,23791.79,North,1.8257,0.065,7.9486
2022-08-02,Google Ads,Seniors,11281,1364,148,4302.33,41142.96,North,0.1209,0.1085,8.5629
2022-04-23,Email,Students,42263,3338,348,8329.1,38603.61,North,0.079,0.1043,3.6348
2022-12-04,TV,Young Adults,39336,2140,303,8501.11,11760.48,North,0.0544,0.1416,0.3834
2022-03-31,SEO,Parents,12909,4119,91,1439.07,31360.85,South,0.3191,0.0221,20.7924
2023-04-21,Google Ads,Students,19886,3277,44,3611.23,34073.37,Central,0.1648,0.0134,8.4354
2022-01-30,Email,Parents,24010,1245,238,2111.19,20359.21,Central,0.0519,0.1912,8.6435
2023-06-24,Google Ads,Students,27838,4213,114,8913.66,3602.92,East,0.1513,0.0271,-0.5958
2023-04-13,SEO,Seniors,14052,4736,89,7563.23,18695.96,South,0.337,0.0188,1.472
2023-01-23,Social Media,Young Adults,3624,2788,2,5676.78,18043.6,North,0.7693,0.0007,2.1785
2023-08-03,Influencer,Seniors,3695,4270,171,6535.83,34593.35,South,1.1556,0.04,4.2929
2022-12-23,Google Ads,Professionals,46667,2918,441,9150.13,40513.99,North,0.0625,0.1511,3.4277
2023-10-17,SEO,Young Adults,25385,4452,88,3102.43,19921.58,Central,0.1754,0.0198,5.4213
2023-06-30,Email,Students,28903,1058,225,235.38,32356.67,North,0.0366,0.2127,136.4657
2023-04-04,Influencer,Seniors,40263,1969,147,360.92,32213.16,Central,0.0489,0.0747,88.2529
2023-04-16,SEO,Parents,13344,1588,90,562.2,32478.13,North,0.119,0.0567,56.7697
2022-08-15,Social Media,Seniors,11652,3708,448,1371.96,27804.59,East,0.3182,0.1208,19.2663
2023-12-16,Social Media,Seniors,47155,359,430,5751.66,31534.97,Central,0.0076,1.1978,4.4828
2023-07-27,TV,Students,7341,1488,169,9812.76,43410.83,East,0.2027,0.1136,3.4239
2022-07-10,Influencer,Students,35524,1830,323,4257.18,46107.08,South,0.0515,0.1765,9.8304
2022-01-02,Social Media,Professionals,17318,1251,91,7152.92,4771.61,North,0.0722,0.0727,-0.3329
2022-04-28,Google Ads,Young Adults,11815,3940,14,7942.55,785.28,South,0.3335,0.0036,-0.9011
2022-11-04,Social Media,Seniors,8578,885,148,8033.83,26042.01,North,0.1032,0.1672,2.2415
2023-07-18,Social Media,Parents,39287,3730,291,4488.63,20758.06,Central,0.0949,0.078,3.6246
2022-01-15,Social Media,Students,1349,1551,471,5544.47,22668.24,North,1.1497,0.3037,3.0884
2023-02-28,TV,Students,25182,3715,409,3354.66,23033.56,West,0.1475,0.1101,5.8661
2023-04-24,SEO,Professionals,25195,3711,384,6909.82,44780.39,West,0.1473,0.1035,5.4807
2022-04-06,Email,Young Adults,6710,3548,388,3890.39,31904.03,West,0.5288,0.1094,7.2007
2023-09-02,SEO,Professionals,28110,829,57,3179.53,22228.54,East,0.0295,0.0688,5.9911
2022-02-24,Social Media,Students,47685,3919,2,6310.3,22848.18,West,0.0822,0.0005,2.6208
2022-10-05,Email,Parents,41412,4026,66,3478.43,42256.23,North,0.0972,0.0164,11.1481
2023-02-17,Influencer,Professionals,46269,218,345,4139.19,11009.4,South,0.0047,1.5826,1.6598
2022-09-02,Email,Seniors,31083,1894,367,7137.65,934.38,East,0.0609,0.1938,-0.8691
2023-01-31,Influencer,Students,6288,4512,87,8548.01,24012.74,Central,0.7176,0.0193,1.8092
2023-04-16,TV,Students,33186,2138,405,4404.54,48031.45,East,0.0644,0.1894,9.905
2022-02-07,Influencer,Professionals,49255,3998,245,5269.78,40755.73,South,0.0812,0.0613,6.7339
2023-09-24,Influencer,Parents,35429,116,237,7489.19,20538.08,West,0.0033,2.0431,1.7424
2022-05-20,Google Ads,Professionals,42219,2705,89,2326.99,8919.93,South,0.0641,0.0329,2.8332
2022-07-02,TV,Parents,2146,2495,347,4208.56,28592.73,East,1.1626,0.1391,5.7939
2022-08-01,Social Media,Students,29625,3095,52,8133.42,44009.29,East,0.1045,0.0168,4.4109
2022-05-06,TV,Professionals,46515,4796,203,8955.38,35920.22,East,0.1031,0.0423,3.011
2022-05-20,Google Ads,Young Adults,8923,4039,462,6484.56,27101.97,South,0.4527,0.1144,3.1795
2023-09-13,Influencer,Professionals,43054,1435,209,3994.61,36796.85,North,0.0333,0.1456,8.2116
2023-04-24,SEO,Professionals,30998,4615,374,6098.64,48239.8,North,0.1489,0.081,6.9099
